TimeStmp,DC Input Power to Inverter,MPP Power current,Output Power to Grid,,TimeStmp,DC Input Power,MPP Power slow ramp,Output Power to Grid,,,TimeStmp,DC Input Power to Inverter,MPP Power voltage,Output Power to Grid
,,,,,3451.5,130.19,130.3117118,118.92,,,,,,
,,,,,3452,130.14,130.2526392,118.86,,,,,,
,,,,,3452.5,130.08,130.1932948,118.81,,,,,,
,,,,,3453,130.03,130.1341254,118.75,,,,,,
,,,,,3453.5,129.97,130.0749469,118.69,,,,,,
,,,,,3454,129.91,130.0154646,118.66,,,,,,
,,,,,3454.5,129.83,129.9565232,118.62,,,,,,
,,,,,3455,129.77,129.8971675,118.59,,,,,,
,,,,,3455.5,129.66,129.8379527,118.52,,,,,,
,,,,,3456,129.61,129.7787982,118.45,,,,,,
,,,,,3456.5,129.55,129.7193369,118.4,,,,,,
,,,,,3457,129.5,129.6603177,118.34,,,,,,
,,,,,3457.5,129.44,129.6010573,118.27,,,,,,
,,,,,3458,129.36,129.5417266,118.18,,,,,,
,,,,,3458.5,129.28,129.4826668,118.09,,,,,,
,,,,,3459,129.21,129.4231939,118,,,,,,
,,,,,3459.5,129.15,129.3641656,117.94,,,,,,
,,,,,3460,129.09,129.3049286,117.87,,,,,,
,,,,,3460.5,129.03,129.2455897,117.82,,,,,,
,,,,,3461,128.97,129.1864818,117.77,,,,,,
,,,,,3461.5,128.9,129.1271034,117.69,,,,,,
,,,,,3462,128.84,129.0679957,117.64,,,,,,
,,,,,3462.5,128.79,129.0087817,117.6,,,,,,
,,,,,3463,128.73,128.9493643,117.52,,,,,,
,,,,,3463.5,128.67,128.8903498,117.47,,,,,,
,,,,,3464,128.61,128.830959,117.4,,,,,,
,,,,,3464.5,128.55,128.7718082,117.34,,,,,,
,,,,,3465,128.49,128.7126167,117.27,,,,,,
,,,,,3465.5,128.43,128.6531572,117.23,,,,,,
,,,,,3466,128.37,128.5941647,117.17,,,,,,
,,,,,3466.5,128.32,128.5348317,117.14,,,,,,
,,,,,3467,128.26,128.4756388,117.06,,,,,,
,,,,,3467.5,128.2,128.4164328,117,,,,,,
,,,,,3468,128.14,128.3569586,116.96,,,,,,
,,,,,3468.5,128.14,128.2979611,116.9,,,,,,
,,,,,3469,128.08,128.2386853,116.84,,,,,,
,,,,,3469.5,128.02,128.1793804,116.76,,,,,,
,,,,,3470,127.96,128.1202677,116.7,,,,,,
,,,,,3470.5,127.91,128.0608154,116.7,,,,,,
,,,,,3471,127.85,128.0018116,116.64,,,,,,
,,,,,3471.5,127.79,127.9425221,116.58,,,,,,
,,,,,3472,127.73,127.8832119,116.51,,,,,,
,,,,,3472.5,127.68,127.8241202,116.47,,,,,,
,,,,,3473,127.62,127.7646894,116.41,,,,,,
,,,,,3473.5,127.57,127.7056098,116.34,,,,,,
,,,,,3474,127.51,127.6463765,116.29,,,,,,
,,,,,3474.5,127.45,127.5869915,116.24,,,,,,
,,,,,3475,127.4,127.5279553,116.15,,,,,,
,,,,,3475.5,127.34,127.4685456,116.1,,,,,,
,,,,,3476,127.28,127.4094612,116.03,,,,,,
,,,,,3476.5,127.22,127.3502483,115.98,,,,,,
,,,,,3477,127.16,127.2908244,115.94,,,,,,
,,,,,3477.5,127.11,127.2318083,115.87,,,,,,
,,,,,3478,127.05,127.172454,115.79,,,,,,
,,,,,3478.5,126.99,127.1132607,115.74,,,,,,
,,,,,3479,126.95,127.0541028,115.69,,,,,,
,,,,,3479.5,126.9,126.9946059,115.65,,,,,,
,,,,,3480,126.84,126.9356093,115.59,,,,,,
,,,,,3480.5,126.79,126.8763099,115.54,,,,,,
,,,,,3481,126.73,126.8170785,115.46,,,,,,
,,,,,3481.5,126.66,126.7579401,115.38,,,,,,
,,,,,3482,126.6,126.6984646,115.31,,,,,,
,,,,,3482.5,126.54,126.6394633,115.28,,,,,,
,,,,,3483,126.48,126.5801834,115.19,,,,,,
,,,,,3483.5,126.42,126.5208798,115.15,,,,,,
,,,,,3484,126.33,126.4617953,115.09,,,,,,
,,,,,3484.5,126.27,126.4023393,115.03,,,,,,
,,,,,3485,126.21,126.3433006,114.97,,,,,,
,,,,,3485.5,126.15,126.2840396,114.91,,,,,,
,,,,,3486,126.09,126.2246997,114.83,,,,,,
,,,,,3486.5,126.03,126.1655989,114.78,,,,,,
,,,,,3487,125.97,126.1062312,114.73,,,,,,
,,,,,3487.5,125.92,126.0471213,114.67,,,,,,
,,,,,3488,125.86,125.9879136,114.62,,,,,,
,,,,,3488.5,125.8,125.9284687,114.55,,,,,,
,,,,,3489,125.72,125.8694898,114.5,,,,,,
,,,,,3489.5,125.66,125.810106,114.44,,,,,,
,,,,,3490,125.61,125.7509259,114.39,,,,,,
,,,,,3490.5,125.55,125.6917342,114.33,,,,,,
,,,,,3491,125.49,125.6322547,114.25,,,,,,
,,,,,3491.5,125.44,125.5732587,114.2,,,,,,
,,,,,3492,125.38,125.5139274,114.13,,,,,,
,,,,,3492.5,125.32,125.4547125,114.07,,,,,,
,,,,,3493,125.32,125.3955746,114.01,,,,,,
,,,,,3493.5,125.26,125.3360676,113.98,,,,,,
,,,,,3494,125.2,125.2771167,113.88,,,,,,
,,,,,3494.5,125.14,125.2178029,113.83,,,,,,
,,,,,3495,125.08,125.1585195,113.83,,,,,,
,,,,,3495.5,125.02,125.0993987,113.76,,,,,,
,,,,,3496,124.96,125.0399779,113.7,,,,,,
,,,,,3496.5,124.9,124.9809242,113.64,,,,,,
,,,,,3497,124.84,124.9216617,113.59,,,,,,
,,,,,3497.5,124.78,124.8623109,113.53,,,,,,
,,,,,3498,124.72,124.8032752,113.48,,,,,,
,,,,,3498.5,124.67,124.743837,113.43,,,,,,
,,,,,3499,124.61,124.6847501,113.36,,,,,,
,,,,,3499.5,124.55,124.6255041,113.29,,,,,,
,,,,,3500,124.49,124.5661553,113.22,,,,,,
,,,,,3500.5,124.44,124.5071013,113.16,,,,,,
,,,,,3501,124.38,124.4477138,113.11,,,,,,
,,,,,3501.5,124.33,124.3885603,113.07,,,,,,
,,,,,3502,124.27,124.3293645,113.01,,,,,,
,,,,,3502.5,124.22,124.2699501,112.95,,,,,,
,,,,,3503,124.16,124.2109456,112.87,,,,,,
,,,,,3503.5,124.1,124.1515742,112.81,,,,,,
,,,,,3504,124.04,124.0923892,112.75,,,,,,
,,,,,3504.5,123.98,124.0332089,112.69,,,,,,
,,,,,3505,123.93,123.9737297,112.65,,,,,,
,,,,,3505.5,123.86,123.9147743,112.59,,,,,,
,,,,,3506,123.8,123.8554183,112.53,,,,,,
,,,,,3506.5,123.74,123.7962027,112.47,,,,,,
,,,,,3507,123.68,123.7370713,112.42,,,,,,
,,,,,3507.5,123.62,123.677608,112.36,,,,,,
,,,,,3508,123.56,123.6185874,112.27,,,,,,
,,,,,3508.5,123.5,123.5593144,112.22,,,,,,
,,,,,3509,123.44,123.500001,112.18,,,,,,
,,,,,3509.5,123.36,123.440918,112.11,,,,,,
,,,,,3510,123.3,123.3814697,112.05,,,,,,
,,,,,3510.5,123.25,123.3224192,111.98,,,,,,
,,,,,3511,123.19,123.2631606,111.91,,,,,,
,,,,,3511.5,123.13,123.2038182,111.84,,,,,,
,,,,,3512,123.07,123.1447492,111.79,,,,,,
,,,,,3512.5,123.02,123.0853465,111.74,,,,,,
,,,,,3513,122.95,123.0261994,111.65,,,,,,
,,,,,3513.5,122.88,122.9669885,111.57,,,,,,
,,,,,3514,122.81,122.9075843,111.51,,,,,,
,,,,,3514.5,122.73,122.8485624,111.47,,,,,,
,,,,,3515,122.67,122.78921,111.42,,,,,,
,,,,,3515.5,122.61,122.7300348,111.37,,,,,,
,,,,,3516,122.54,122.6708373,111.27,,,,,,
,,,,,3516.5,122.48,122.6113721,111.21,,,,,,
,,,,,3517,122.42,122.5523969,111.16,,,,,,
,,,,,3517.5,122.36,122.4930915,111.11,,,,,,
,,,,,3518,122.3,122.4338217,111.04,,,,,,
,,,,,3518.5,122.3,122.3747044,110.98,,,,,,
,,,,,3519,122.23,122.315224,110.91,,,,,,
,,,,,3519.5,122.17,122.25625,110.86,,,,,,
,,,,,3520,122.11,122.1969238,110.8,,,,,,
,,,,,3520.5,122.05,122.1376612,110.8,,,,,,
,,,,,3521,121.99,122.0785563,110.74,,,,,,
,,,,,3521.5,121.93,122.0190887,110.68,,,,,,
,,,,,3522,121.88,121.9600547,110.64,,,,,,
,,,,,3522.5,121.82,121.9008079,110.58,,,,,,
,,,,,3523,121.76,121.8414528,110.52,,,,,,
,,,,,3523.5,121.7,121.7824266,110.48,,,,,,
,,,,,3524,121.64,121.7229714,110.42,,,,,,
,,,,,3524.5,121.58,121.6638783,110.36,,,,,,
,,,,,3525,121.52,121.6046434,110.28,,,,,,
,,,,,3525.5,121.46,121.5452636,110.23,,,,,,
,,,,,3526,121.4,121.4862487,110.18,,,,,,
,,,,,3526.5,121.34,121.4268721,110.13,,,,,,
,,,,,3527,121.28,121.3676875,110.06,,,,,,
,,,,,3527.5,121.23,121.3085306,110.01,,,,,,
,,,,,3528,121.17,121.2490604,109.96,,,,,,
,,,,,3528.5,121.11,121.1900895,109.9,,,,,,
,,,,,3529,121.05,121.1307243,109.85,,,,,,
,,,,,3529.5,120.99,121.0715491,109.8,,,,,,
,,,,,3530,120.93,121.0123697,109.72,,,,,,
,,,,,3530.5,120.87,120.9528766,109.66,,,,,,
,,,,,3531,120.81,120.8939159,109.59,,,,,,
,,,,,3531.5,120.75,120.8345948,109.54,,,,,,
,,,,,3532,120.69,120.7753301,109.49,,,,,,
,,,,,3532.5,120.64,120.7162274,109.43,,,,,,
,,,,,3533,120.57,120.6567316,109.35,,,,,,
,,,,,3533.5,120.52,120.5977282,109.29,,,,,,
,,,,,3534,120.46,120.5384504,109.23,,,,,,
,,,,,3534.5,120.4,120.4791306,109.18,,,,,,
,,,,,3535,120.34,120.4200707,109.13,,,,,,
,,,,,3535.5,120.29,120.3606149,109.07,,,,,,
,,,,,3536,120.23,120.3015231,109.02,,,,,,
,,,,,3536.5,120.17,120.2422882,108.97,,,,,,
,,,,,3537,120.11,120.182881,108.9,,,,,,
,,,,,3537.5,120.06,120.1238633,108.85,,,,,,
,,,,,3538,120,120.0644536,108.77,,,,,,
,,,,,3538.5,119.95,120.0053406,108.72,,,,,,
,,,,,3539,119.89,119.9461149,108.67,,,,,,
,,,,,3539.5,119.83,119.8866874,108.6,,,,,,
,,,,,3540,119.76,119.8277113,108.54,,,,,,
,,,,,3540.5,119.7,119.7683438,108.5,,,,,,
,,,,,3541,119.64,119.7091445,108.42,,,,,,
,,,,,3541.5,119.58,119.6499932,108.36,,,,,,
,,,,,3542,119.52,119.5905135,108.3,,,,,,
,,,,,3542.5,119.45,119.5315454,108.25,,,,,,
,,,,,3543,119.39,119.4722194,108.2,,,,,,
,,,,,3543.5,119.33,119.4129677,108.13,,,,,,
,,,,,3544,119.33,119.3538574,108.08,,,,,,
,,,,,3544.5,119.23,119.2943571,108.03,,,,,,
,,,,,3545,119.17,119.2353986,107.97,,,,,,
,,,,,3545.5,119.11,119.176048,107.97,,,,,,
,,,,,3546,119.05,119.1167777,107.91,,,,,,
,,,,,3546.5,118.99,119.057675,107.81,,,,,,
,,,,,3547,118.93,118.9982482,107.77,,,,,,
,,,,,3547.5,118.87,118.9392056,107.73,,,,,,
,,,,,3548,118.81,118.8799281,107.66,,,,,,
,,,,,3548.5,118.75,118.8205747,107.6,,,,,,
,,,,,3549,118.69,118.7615443,107.57,,,,,,
,,,,,3549.5,118.61,118.7020925,107.04,,,,,,
,,,,,3550,118.55,118.6430319,107.16,,,,,,
,,,,,3550.5,118.49,118.5837943,107.1,,,,,,
,,,,,3551,118.43,118.5243913,107.06,,,,,,
,,,,,3551.5,118.38,118.4653675,107.07,,,,,,
,,,,,3552,118.32,118.405988,107.03,,,,,,
,,,,,3552.5,118.27,118.3468452,106.99,,,,,,
,,,,,3553,118.21,118.2876792,106.95,,,,,,
,,,,,3553.5,118.15,118.2281953,106.92,,,,,,
,,,,,3554,118.1,118.16921,106.87,,,,,,
,,,,,3554.5,118.04,118.1098694,106.83,,,,,,
,,,,,3555,117.98,118.0506457,106.76,,,,,,
,,,,,3555.5,117.92,117.9915181,106.72,,,,,,
,,,,,3556,117.86,117.9320034,106.66,,,,,,
,,,,,3556.5,117.8,117.8730393,106.6,,,,,,
,,,,,3557,117.74,117.8137372,106.55,,,,,,
,,,,,3557.5,117.68,117.7544659,106.5,,,,,,
,,,,,3558,117.62,117.6953073,106.44,,,,,,
,,,,,3558.5,117.56,117.6358311,106.38,,,,,,
,,,,,3559,117.51,117.5768517,106.35,,,,,,
,,,,,3559.5,117.45,117.517555,106.25,,,,,,
,,,,,3560,117.39,117.4582372,106.21,,,,,,
,,,,,3560.5,117.33,117.3991523,106.14,,,,,,
,,,,,3561,117.28,117.339746,106.09,,,,,,
,,,,,3561.5,117.22,117.2806554,106.04,,,,,,
,,,,,3562,117.16,117.2214282,105.99,,,,,,
,,,,,3562.5,117.1,117.1620326,105.93,,,,,,
,,,,,3563,117.04,117.1030165,105.88,,,,,,
,,,,,3563.5,116.98,117.0436151,105.82,,,,,,
,,,,,3564,116.93,116.9844468,105.76,,,,,,
,,,,,3564.5,116.87,116.9252882,105.69,,,,,,
,,,,,3565,116.81,116.8658481,105.62,,,,,,
,,,,,3565.5,116.75,116.8068358,105.57,,,,,,
,,,,,3566,116.69,116.747503,105.51,,,,,,
,,,,,3566.5,116.63,116.6882901,105.45,,,,,,
,,,,,3567,116.57,116.6291353,105.39,,,,,,
,,,,,3567.5,116.51,116.5696196,105.34,,,,,,
,,,,,3568,116.46,116.5107067,105.29,,,,,,
,,,,,3568.5,116.4,116.4513457,105.23,,,,,,
,,,,,3569,116.4,116.3920892,105.16,,,,,,
,,,,,3569.5,116.3,116.3329698,105.11,,,,,,
,,,,,3570,116.25,116.2734989,105.06,,,,,,
,,,,,3570.5,116.19,116.2145012,105.06,,,,,,
,,,,,3571,116.13,116.1552394,105.01,,,,,,
,,,,,3571.5,116.13,116.0959084,104.95,,,,,,
,,,,,3572,116.04,116.0368236,104.88,,,,,,
,,,,,3572.5,115.98,115.9773879,104.84,,,,,,
,,,,,3573,115.92,115.9183475,104.74,,,,,,
,,,,,3573.5,115.86,115.8590884,104.7,,,,,,
,,,,,3574,115.81,115.7997159,104.64,,,,,,
,,,,,3574.5,115.74,115.7406969,104.59,,,,,,
,,,,,3575,115.65,115.6812639,104.53,,,,,,
,,,,,3575.5,115.6,115.62215,104.48,,,,,,
,,,,,3576,115.55,115.5629567,104.42,,,,,,
,,,,,3576.5,115.49,115.5035118,104.37,,,,,,
,,,,,3577,115.39,115.4444945,104.32,,,,,,
,,,,,3577.5,115.33,115.3851272,104.25,,,,,,
,,,,,3578,115.27,115.3259409,104.19,,,,,,
,,,,,3578.5,115.22,115.266781,104.11,,,,,,
,,,,,3579,115.16,115.2072965,104.05,,,,,,
,,,,,3579.5,115.1,115.1483436,104,,,,,,
,,,,,3580,115.04,115.0889732,103.94,,,,,,
,,,,,3580.5,114.98,115.0297473,103.88,,,,,,
,,,,,3581,114.92,114.97062,103.83,,,,,,
,,,,,3581.5,114.86,114.9111123,103.77,,,,,,
,,,,,3582,114.8,114.8521445,103.71,,,,,,
,,,,,3582.5,114.74,114.7928432,103.66,,,,,,
,,,,,3583,114.68,114.733547,103.6,,,,,,
,,,,,3583.5,114.62,114.6744518,103.56,,,,,,
,,,,,3584,114.57,114.6149769,103.5,,,,,,
,,,,,3584.5,114.51,114.5559702,103.45,,,,,,
,,,,,3585,114.45,114.496701,103.36,,,,,,
,,,,,3585.5,114.39,114.4373358,103.31,,,,,,
,,,,,3586,114.33,114.3783034,103.25,,,,,,
,,,,,3586.5,114.27,114.3188605,103.2,,,,,,
,,,,,3587,114.21,114.2597847,103.15,,,,,,
,,,,,3587.5,114.15,114.2005782,103.09,,,,,,
,,,,,3588,114.09,114.141145,103.04,,,,,,
,,,,,3588.5,114.03,114.0821435,102.99,,,,,,
,,,,,3589,113.97,114.0227632,102.93,,,,,,
,,,,,3589.5,113.91,113.9636193,102.88,,,,,,
,,,,,3590,113.85,113.9044123,102.81,,,,,,
,,,,,3590.5,113.8,113.8449748,102.75,,,,,,
,,,,,3591,113.74,113.7859721,102.69,,,,,,
,,,,,3591.5,113.68,113.7266226,102.64,,,,,,
,,,,,3592,113.62,113.6674118,102.58,,,,,,
,,,,,3592.5,113.57,113.6082974,102.53,,,,,,
,,,,,3593,113.51,113.5487432,102.45,,,,,,
,,,,,3593.5,113.45,113.4897897,102.39,,,,,,
,,,,,3594,113.45,113.4304703,102.34,,,,,,
,,,,,3594.5,113.39,113.3712247,102.29,,,,,,
,,,,,3595,113.33,113.3121086,102.26,,,,,,
,,,,,3595.5,113.28,113.2526469,102.26,,,,,,
,,,,,3596,113.23,113.1936275,102.22,,,,,,
,,,,,3596.5,113.18,113.1343686,102.15,,,,,,
,,,,,3597,113.12,113.0750272,102.09,,,,,,
,,,,,3597.5,113.06,113.015971,102.03,,,,,,
,,,,,3598,112.99,112.9565076,101.95,,,,,,
,,,,,3598.5,112.92,112.8974855,101.86,,,,,,
,,,,,3599,112.86,112.8382244,101.81,,,,,,
,,,,,3599.5,112.8,112.7788504,101.76,,,,,,
,,,,,3600,112.75,112.7197914,101.71,,,,,,
,,,,,3600.5,112.69,112.6603878,101.66,,,,,,
,,,,,3601,112.63,112.6012709,101.61,,,,,,
,,,,,3601.5,112.57,112.5420999,101.53,,,,,,
,,,,,3602,112.52,112.4826325,101.48,,,,,,
,,,,,3602.5,112.46,112.423632,101.42,,,,,,
,,,,,3603,112.4,112.3642201,101.37,,,,,,
,,,,,3603.5,112.34,112.3050716,101.31,,,,,,
,,,,,3604,112.26,112.2458971,101.27,,,,,,
,,,,,3604.5,112.2,112.1863992,101.22,,,,,,
,,,,,3605,112.14,112.1274256,101.17,,,,,,
,,,,,3605.5,112.08,112.0681084,101.11,,,,,,
,,,,,3606,112.03,112.0088676,101.06,,,,,,
,,,,,3606.5,111.97,111.9497508,100.98,,,,,,
,,,,,3607,111.91,111.8902295,100.92,,,,,,
,,,,,3607.5,111.84,111.8312761,100.88,,,,,,
,,,,,3608,111.78,111.7719549,100.82,,,,,,
,,,,,3608.5,111.72,111.7126845,100.77,,,,,,
,,,,,3609,111.63,111.6535939,100.7,,,,,,
,,,,,3609.5,111.58,111.5941301,100.63,,,,,,
,,,,,3610,111.52,111.5351162,100.57,,,,,,
,,,,,3610.5,111.46,111.4758519,100.51,,,,,,
,,,,,3611,111.4,111.416461,100.46,,,,,,
,,,,,3611.5,111.34,111.3574572,100.41,,,,,,
,,,,,3612,111.28,111.2980196,100.35,,,,,,
,,,,,3612.5,111.22,111.2389464,100.29,,,,,,
,,,,,3613,111.15,111.1797077,100.23,,,,,,
,,,,,3613.5,111.09,111.1202893,100.17,,,,,,
,,,,,3614,111.02,111.0612798,100.11,,,,,,
,,,,,3614.5,110.96,111.0018981,100.02,,,,,,
,,,,,3615,110.9,110.9427363,99.96,,,,,,
,,,,,3615.5,110.83,110.883553,99.881,,,,,,
,,,,,3616,110.75,110.8240777,99.805,,,,,,
,,,,,3616.5,110.68,110.7650924,99.748,,,,,,
,,,,,3617,110.62,110.7057661,99.705,,,,,,
,,,,,3617.5,110.57,110.6465473,99.629,,,,,,
,,,,,3618,110.51,110.5874186,99.577,,,,,,
,,,,,3618.5,110.45,110.5278886,99.525,,,,,,
,,,,,3619,110.45,110.4689562,99.479,,,,,,
,,,,,3619.5,110.39,110.4096236,99.422,,,,,,
,,,,,3620,110.33,110.3503792,99.366,,,,,,
,,,,,3620.5,110.27,110.2912438,99.366,,,,,,
,,,,,3621,110.21,110.2317683,99.311,,,,,,
,,,,,3621.5,110.15,110.1727799,99.257,,,,,,
,,,,,3622,110.09,110.1135012,99.209,,,,,,
,,,,,3622.5,110.03,110.0541718,99.153,,,,,,
,,,,,3623,109.97,109.9951198,99.077,,,,,,
,,,,,3623.5,109.92,109.9356376,99.022,,,,,,
,,,,,3624,109.86,109.8765943,98.967,,,,,,
,,,,,3624.5,109.8,109.8173687,98.898,,,,,,
,,,,,3625,109.74,109.7579555,98.846,,,,,,
,,,,,3625.5,109.68,109.6989195,98.798,,,,,,
,,,,,3626,109.63,109.6394904,98.718,,,,,,
,,,,,3626.5,109.57,109.5803633,98.667,,,,,,
,,,,,3627,109.51,109.5211899,98.621,,,,,,
,,,,,3627.5,109.45,109.4617244,98.567,,,,,,
,,,,,3628,109.39,109.4027462,98.509,,,,,,
,,,,,3628.5,109.33,109.3433694,98.457,,,,,,
,,,,,3629,109.27,109.2841898,98.404,,,,,,
,,,,,3629.5,109.18,109.2250379,98.359,,,,,,
,,,,,3630,109.12,109.1655211,98.308,,,,,,
,,,,,3630.5,109.06,109.1065939,98.254,,,,,,
,,,,,3631,108.99,109.0472386,98.176,,,,,,
,,,,,3631.5,108.93,108.9879777,98.122,,,,,,
,,,,,3632,108.88,108.9289065,98.058,,,,,,
,,,,,3632.5,108.83,108.8693782,98.006,,,,,,
,,,,,3633,108.77,108.8104026,97.958,,,,,,
,,,,,3633.5,108.72,108.7510981,97.928,,,,,,
,,,,,3634,108.67,108.6918169,97.902,,,,,,
,,,,,3634.5,108.6,108.632736,97.829,,,,,,
,,,,,3635,108.54,108.5732584,97.768,,,,,,
,,,,,3635.5,108.48,108.5142325,97.719,,,,,,
,,,,,3636,108.44,108.4549781,97.688,,,,,,
,,,,,3636.5,108.39,108.3955882,97.653,,,,,,
,,,,,3637,108.34,108.3365863,97.595,,,,,,
,,,,,3637.5,108.28,108.2771587,97.537,,,,,,
,,,,,3638,108.21,108.2180539,97.482,,,,,,
,,,,,3638.5,108.15,108.1588487,97.437,,,,,,
,,,,,3639,108.09,108.0994109,97.377,,,,,,
,,,,,3639.5,108.03,108.0404279,97.29,,,,,,
,,,,,3640,107.97,107.9810198,97.235,,,,,,
,,,,,3640.5,107.91,107.921867,97.176,,,,,,
,,,,,3641,107.84,107.8627103,97.111,,,,,,
,,,,,3641.5,107.78,107.8031962,97.049,,,,,,
,,,,,3642,107.72,107.7442609,97.002,,,,,,
,,,,,3642.5,107.66,107.6849012,96.962,,,,,,
,,,,,3643,107.6,107.6257016,96.912,,,,,,
,,,,,3643.5,107.54,107.5665334,96.851,,,,,,
,,,,,3644,107.48,107.5070304,96.806,,,,,,
,,,,,3644.5,107.48,107.448056,96.726,,,,,,
,,,,,3645,107.42,107.3887735,96.678,,,,,,
,,,,,3645.5,107.37,107.3294987,96.629,,,,,,
,,,,,3646,107.31,107.2704071,96.629,,,,,,
,,,,,3646.5,107.25,107.2108927,96.566,,,,,,
,,,,,3647,107.19,107.1519021,96.513,,,,,,
,,,,,3647.5,107.13,107.0926006,96.467,,,,,,
,,,,,3648,107.08,107.0332519,96.411,,,,,,
,,,,,3648.5,107.02,106.9742065,96.358,,,,,,
,,,,,3649,106.97,106.9147683,96.309,,,,,,
,,,,,3649.5,106.91,106.8556744,96.252,,,,,,
,,,,,3650,106.86,106.7964848,96.179,,,,,,
,,,,,3650.5,106.8,106.7370342,96.111,,,,,,
,,,,,3651,106.75,106.6780635,96.058,,,,,,
,,,,,3651.5,106.69,106.6186421,96.024,,,,,,
,,,,,3652,106.64,106.5595048,95.978,,,,,,
,,,,,3652.5,106.59,106.5003312,95.922,,,,,,
,,,,,3653,106.53,106.4408385,95.849,,,,,,
,,,,,3653.5,106.47,106.3818832,95.798,,,,,,
,,,,,3654,106.41,106.3225071,95.728,,,,,,
,,,,,3654.5,106.35,106.2633277,95.666,,,,,,
,,,,,3655,106.29,106.2041987,95.609,,,,,,
,,,,,3655.5,106.22,106.1446359,95.564,,,,,,
,,,,,3656,106.15,106.0857244,95.504,,,,,,
,,,,,3656.5,106.09,106.0263929,95.459,,,,,,
,,,,,3657,106.03,105.9671433,95.411,,,,,,
,,,,,3657.5,105.97,105.908058,95.359,,,,,,
,,,,,3658,105.91,105.8485245,95.276,,,,,,
,,,,,3658.5,105.85,105.7895581,95.22,,,,,,
,,,,,3659,105.78,105.7302414,95.171,,,,,,
,,,,,3659.5,105.73,105.6709228,95.113,,,,,,
,,,,,3660,105.67,105.6118806,95.07,,,,,,
,,,,,3660.5,105.61,105.5523909,95.007,,,,,,
,,,,,3661,105.55,105.4933556,94.927,,,,,,
,,,,,3661.5,105.49,105.4341398,94.88,,,,,,
,,,,,3662,105.43,105.3747247,94.827,,,,,,
,,,,,3662.5,105.37,105.3156958,94.779,,,,,,
,,,,,3663,105.3,105.256278,94.723,,,,,,
,,,,,3663.5,105.25,105.197175,94.669,,,,,,
,,,,,3664,105.16,105.1380014,94.614,,,,,,
,,,,,3664.5,105.1,105.07852,94.569,,,,,,
,,,,,3665,105.04,105.0195614,94.517,,,,,,
,,,,,3665.5,104.98,104.9601569,94.465,,,,,,
,,,,,3666,104.92,104.9009875,94.391,,,,,,
,,,,,3666.5,104.87,104.8418265,94.325,,,,,,
,,,,,3667,104.81,104.782309,94.275,,,,,,
,,,,,3667.5,104.76,104.7233911,94.218,,,,,,
,,,,,3668,104.7,104.664028,94.17,,,,,,
,,,,,3668.5,104.64,104.6048223,94.122,,,,,,
,,,,,3669,104.64,104.5456732,94.042,,,,,,
,,,,,3669.5,104.56,104.486166,93.992,,,,,,
,,,,,3670,104.5,104.4272139,93.928,,,,,,
,,,,,3670.5,104.45,104.3679124,93.885,,,,,,
,,,,,3671,104.39,104.3085568,93.833,,,,,,
,,,,,3671.5,104.33,104.249505,93.833,,,,,,
,,,,,3672,104.27,104.1900096,93.784,,,,,,
,,,,,3672.5,104.21,104.1309937,93.734,,,,,,
,,,,,3673,104.16,104.0717398,93.68,,,,,,
,,,,,3673.5,104.1,104.0123789,93.624,,,,,,
,,,,,3674,104.04,103.9533376,93.569,,,,,,
,,,,,3674.5,103.98,103.8939106,93.499,,,,,,
,,,,,3675,103.92,103.834832,93.439,,,,,,
,,,,,3675.5,103.86,103.7755887,93.395,,,,,,
,,,,,3676,103.8,103.7161666,93.359,,,,,,
,,,,,3676.5,103.75,103.657192,93.314,,,,,,
,,,,,3677,103.69,103.5977755,93.259,,,,,,
,,,,,3677.5,103.63,103.5386357,93.164,,,,,,
,,,,,3678,103.56,103.479459,93.114,,,,,,
,,,,,3678.5,103.5,103.419977,93.062,,,,,,
,,,,,3679,103.44,103.3610399,93.012,,,,,,
,,,,,3679.5,103.38,103.3016616,92.951,,,,,,
,,,,,3680,103.32,103.2424618,92.903,,,,,,
,,,,,3680.5,103.26,103.1833226,92.853,,,,,,
,,,,,3681,103.2,103.1237715,92.8,,,,,,
,,,,,3681.5,103.14,103.0648532,92.747,,,,,,
,,,,,3682,103.08,103.0055124,92.691,,,,,,
,,,,,3682.5,103.02,102.946282,92.619,,,,,,
,,,,,3683,102.96,102.8871513,92.561,,,,,,
,,,,,3683.5,102.9,102.8276376,92.504,,,,,,
,,,,,3684,102.84,102.7686605,92.456,,,,,,
,,,,,3684.5,102.78,102.7094128,92.416,,,,,,
,,,,,3685,102.72,102.6500686,92.356,,,,,,
,,,,,3685.5,102.66,102.5910302,92.306,,,,,,
,,,,,3686,102.6,102.5315531,92.228,,,,,,
,,,,,3686.5,102.54,102.4724903,92.176,,,,,,
,,,,,3687,102.48,102.4132503,92.116,,,,,,
,,,,,3687.5,102.43,102.353878,92.068,,,,,,
,,,,,3688,102.37,102.2948748,92.015,,,,,,
,,,,,3688.5,102.31,102.2354334,91.966,,,,,,
,,,,,3689,102.22,102.1763145,91.912,,,,,,
,,,,,3689.5,102.16,102.1171376,91.855,,,,,,
,,,,,3690,102.11,102.0576544,91.805,,,,,,
,,,,,3690.5,102.05,101.9986854,91.754,,,,,,
,,,,,3691,101.99,101.9393072,91.668,,,,,,
